URL,Company,Headquarters,Sector,Subsector,Founded,Total Funding,Investors
https://forgeglobal.com/datacamp_stock/,Invest and Sell DataCamp Stock - Forge,"New York, NY, United States",Education,Other Education,2014,,NA
https://forgeglobal.com/datadistillr_stock/,Invest and Sell DataDistillr Stock - Forge,"Baltimore, MD, United States",Enterprise Software,Data Management /​ Storage,2020,,"Mango.Vc, Inner Loop Capital, Essence Venture Capital, Bessemer Venture Partners, Secure Octane, Zero Prime Ventures, Foundation Capital"
https://forgeglobal.com/datadome_stock/,Invest and Sell DataDome Stock - Forge,"Paris, France",Enterprise Software,Cybersecurity,2015,,NA
https://forgeglobal.com/datagrail_stock/,Invest and Sell DataGrail Stock - Forge,"San Francisco, CA, United States",Enterprise Software,Data Management /​ Storage,2018,,"American Express Ventures, Felicis Ventures, Okta Ventures, Hubspot Ventures, Next47"
https://forgeglobal.com/dataiku_stock/,Invest and Sell Dataiku Stock - Forge,"New York, NY, United States",Enterprise Software,Data Intelligence,2013,,"Wellington Management, Microventures, SaaS Lander, Orange, Impact Ventures UK, Plug & Play Tech Center"
https://forgeglobal.com/datameer_stock/,Invest and Sell Datameer Stock - Forge,"San Francisco, CA, United States",Enterprise Software,Data Intelligence,2009,,NA
https://forgeglobal.com/datami_stock/,Invest and Sell Datami Stock - Forge,"Chelmsford, MA, United States",Enterprise Software,Sales & Marketing /​ Adtech,2013,,Orange Digital Ventures
https://forgeglobal.com/dataminr_stock/,Invest and Sell Dataminr Stock - Forge,"New York, NY, United States",Enterprise Software,Data Intelligence,2009,,"Venrock, Credit Suisse, Fidelity, Goldman Sachs & Company, Morgan Stanley, Msd Capital"
https://forgeglobal.com/datarails_stock/,Invest and Sell DataRails Stock - Forge,"Tel Aviv, Israel",Fintech,Fintech Software,2015,NA,"Star Farm Ventures, Icon Ventures, Qumra Capital, Innovation Endeavors, Vintage Investment Partners, Zeev Ventures"
https://forgeglobal.com/datarobot_stock/,Invest and Sell DataRobot Stock - Forge,"Boston, MA, United States",Enterprise Software,Data Intelligence,2012,,"Marketx, Norwest Venture Partners, 2b Global Capital, 369 Growth Partners, Active Capital, CrossWork, Microventures, Ipo Club, Rakuten Ventures, Sbi Investment, Connetic Ventures, Asenza Capital, Rtp Global, Capital Advantage Ventures"
https://forgeglobal.com/datastax_stock/,Access DataStax Stock and Financial Details - Forge,"Santa Clara, CA, United States",Enterprise Software,Data Management /​ Storage,2010,,"Rcm Alternatives, Sweetwater Private Equity, Microventures, Next World Capital, Wasatch Funds, Oneprime Capital, Lightspeed Venture Partners, 345 Partners, Dfj Growth, Scale Venture Partners, Crosslink Capital, Akkadian Ventures, Cross Creek Advisors, Edbi, Unusual Ventures, Investx, Premji Invest, Meritech Capital Partners, Sequoia Capital, Voyager Capital, Oss Capital, Clearbridge, Comcast Ventures, Capital Factory, Goldman Sachs Asset Management, Goldman Sachs Growth Equity, Kleiner Perkins, Uncorrelated Ventures, Good Friends, Top Tier Capital Partners, Industry Ventures"
https://forgeglobal.com/datavant_stock/,Invest and Sell Datavant Stock - Forge,"Phoenix, AZ, United States",Healthcare,Healthcare Software,2017,,NA
https://forgeglobal.com/datavault-holdings_stock/,Access DataVault Holdings Stock and Financial Details - Forge,"New York, NY, United States",Enterprise Software,Data Management /​ Storage,2021,,"Fiserv, Resverlogix"
https://forgeglobal.com/datavisor_stock/,Invest and Sell DataVisor Stock - Forge,"Mountain View, CA, United States",Enterprise Software,Cybersecurity,2013,,"Gsr Ventures, Newview Capital, Sequoia Capital China"
https://forgeglobal.com/dataxu_stock/,Access DataXu Stock and Financial Details - Forge,"Boston, MA, United States",Enterprise Software,Sales & Marketing /​ Adtech,2009,,"Thomvest Ventures, Menlo Ventures, Atlas Venture, Flybridge Capital Partners"
https://forgeglobal.com/datrium_stock/,Invest and Sell Datrium Stock - Forge,"Sunnyvale, CA, United States",Enterprise Software,Data Management /​ Storage,2012,,NA
https://forgeglobal.com/dave_stock/,Access Dave Stock and Financial Details - Forge,"Los Angeles, CA, United States",Fintech,Personal Finance,2016,,"Norwest Venture Partners, Section 32, Victory Park Capital"
https://forgeglobal.com/david-ai_stock/,Invest and Sell David AI Stock - Forge,"Dover, DE, United States",Enterprise Software,Communication & Collaboration Software,2024,,NA
https://forgeglobal.com/dayforward_stock/,Invest and Sell Dayforward Stock - Forge,"New York, NY, United States",Fintech,Insurance,2019,,"Tusk Venture Partners, Hscm Ventures, Axa Venture Partners, Munich Re Ventures, Juxtapose"
https://forgeglobal.com/dayi35-com_stock/,Invest and Sell dayi35.com Stock - Forge,"Dongguang, China",Industrial,Materials,2010,,NA
https://forgeglobal.com/dbt-labs_stock/,Invest and Sell dbt Labs Stock - Forge,"Philadelphia, PA, United States",Enterprise Software,Data Intelligence,2016,,"Coatue Management, Andreessen Horowitz, Sequoia Capital, Snowflake Ventures, Gic, Salesforce Ventures, Amplify Partners, Altimeter Capital Management, Clf Partners, Gv, Iconiq Growth, New Normal Ventures, Keiretsu Capital, Databricks Ventures, Tiger Global Management"
https://forgeglobal.com/dealai_stock/,Invest and Sell Deal.ai Stock - Forge,"Miami, FL, United States",Enterprise Software,Productivity,2022,,NA
https://forgeglobal.com/dealerpolicy_stock/,Invest and Sell Polly Insurance Stock - Forge,"Williston, VT, United States",Fintech,Insurance,2015,,NA
https://forgeglobal.com/dealmaker_stock/,Invest and Sell DealMaker Stock - Forge,"Toronto, Canada",Fintech,Fintech Software,2016,,NA
https://forgeglobal.com/dealpath_stock/,Invest and Sell Dealpath Stock - Forge,"San Francisco, CA, United States",Real Estate,Real Estate Software,2014,,"Blackstone Group, Morgan Stanley Expansion Capital, Goldcrest Capital, 8vc"
https://forgeglobal.com/debitmydata_stock/,Invest and Sell DebitMyData Stock - Forge,"Fort Lauderdale, FL, United States",Enterprise Software,Software Development,2001,,NA
https://forgeglobal.com/debtbook_stock/,Invest and Sell DebtBook Stock - Forge,"Charlotte, NC, United States",Enterprise Software,Business Operations,2019,,NA
https://forgeglobal.com/decagon_stock/,Invest and Sell Decagon Stock - Forge,"San Francisco, CA, United States",Enterprise Software,Data Intelligence,2023,,"Soma Capital, A*, Acme Capital, Accel, Bond Capital, K5 Global, Bain Capital Ventures, 515 Ventures"
https://forgeglobal.com/decart_stock/,Invest and Sell Decart Stock - Forge,"San Francisco, CA, United States",Enterprise Software,Data Intelligence,2023,,NA
https://forgeglobal.com/decibel-therapeutics_stock/,Invest and Sell Decibel Therapeutics Stock - Forge,"Boston, MA, United States",Healthcare,Biotech & Pharma,2015,,NA
https://forgeglobal.com/decisiv_stock/,Invest and Sell Decisiv Stock - Forge,"Reston, VA, United States",Enterprise Software,Other Enterprise Software,2001,,NA
https://forgeglobal.com/dedrone-holdings_stock/,Access Dedrone Stock and Financial Details - Forge,"Sterling, VA, United States",Industrial,Aerospace & Defense,2016,,NA
https://forgeglobal.com/deel_stock/,Invest and Sell Deel Stock - Forge,"San Francisco, CA, United States",Enterprise Software,Human Resources,2018,,"Y Combinator, Andreessen Horowitz, Spark Capital"
https://forgeglobal.com/deem_stock/,Invest and Sell Deem Stock - Forge,"Oakland, CA, United States",Enterprise Software,Other Enterprise Software,1999,,"Hony Capital, Pointguard Ventures"
https://forgeglobal.com/deep-infra_stock/,Invest and Sell Deep Infra Stock - Forge,"Palo Alto, CA, United States",Enterprise Software,Cloud /​ Networking Infrastructure,2022,,"Felicis, Samsung Next Ventures, Brian Pokorny, 500 Global, Justin Kan, Lukas Biewald, Super Micro, Chamaeleon, Brightcap Ventures, Sv Angel, Crescent Cove, Symphony Ventures, Peak6, Guillermo Rauch, Georges Harik, Upper90 Capital Management, Nvidia Gpu Ventures, Top Harvest Capital, A.Capital Ventures, James Hong"
https://forgeglobal.com/deep-instinct_stock/,Invest and Sell Deep Instinct Stock - Forge,"New York, NY, United States",Enterprise Software,Cybersecurity,2015,,"Millennium Technology Value Partners, Blackrock, Tudor Group"
https://forgeglobal.com/deepbrain-ai_stock/,Invest and Sell DeepBrain AI Stock - Forge,"Palo Alto, CA, United States",Enterprise Software,Productivity,2016,,"Kb Investment, Orange Planet Foundation, GITEX Future Stars, Imm Investment, JB Investment, Korea Development Bank, Shinhan Futures Lab, AIP Venture Partners, CHN Partners, Idg Capital, Donghoon Investment, Posco Investment, NOH & Partners"
https://forgeglobal.com/deepgram_stock/,Invest and Sell Deepgram Stock - Forge,"San Francisco, CA, United States",Enterprise Software,Productivity,2015,,"Tiger Global Management, In-Q-Tel, Alkeon Capital Management, Y Combinator, Fourcities Capital, Madrona Venture Group, Pegasus Tech Ventures, Zillionize, Slack Fund, Nkm Capital, 1517 Fund, Wing Venture Capital, Boost Vc, Catapult Vc, Sap.Io, Ludlow Ventures, Citi Ventures"
https://forgeglobal.com/deepgreen-metals_stock/,Access DeepGreen Metals Stock and Financial Details - Forge,"Vancouver, Canada",Industrial,Materials,2011,,NA
https://forgeglobal.com/deepl_stock/,Invest and Sell DeepL Stock - Forge,"Vila Polopoli, Brazil",Enterprise Software,Data Intelligence,2008,,"Flat Capital, Ontario Teachers' Pension Plan, Ta Ventures, Index Ventures, Ivp, Bessemer Venture Partners, Tamiva Ventures, World Innovation Lab (Wil), Iconiq Growth, B2venture, Benchmark, Atomico, Eniac Ventures, Blue Fund Consulting & Invest, Cinco Capital, Teachers' Venture Growth"
https://forgeglobal.com/deepmap_stock/,Access DeepMap Stock and Financial Details - Forge,"Palo Alto, CA, United States",Transportation,Autonomous Vehicles,2016,,NA
https://forgeglobal.com/deepnote_stock/,Invest and Sell Deepnote Stock - Forge,"San Francisco, CA, United States",Enterprise Software,Data Intelligence,2019,,"Index Ventures, Accel, Y Combinator, Credo Ventures, Dig Ventures, Tiger Global Management"
https://forgeglobal.com/deepscribe_stock/,Invest and Sell DeepScribe Stock - Forge,"San Francisco, CA, United States",Healthcare,Healthcare Software,2017,,NA
https://forgeglobal.com/deepseek_stock/,Invest and Sell DeepSeek Stock - Forge,"Zhejiang, China",Enterprise Software,Data Intelligence,2023,,NA
https://forgeglobal.com/deepwatch_stock/,Invest and Sell deepwatch Stock - Forge,"Tampa, FL, United States",Enterprise Software,Cybersecurity,2017,,NA
https://forgeglobal.com/defakto-security_stock/,Invest and Sell Defakto Security Stock - Forge,"Palo Alto, CA, United States",Enterprise Software,Cybersecurity,2022,,NA
https://forgeglobal.com/defense-unicorns_stock/,Invest and Sell Defense Unicorns Stock - Forge,"Colorado Springs, CO, United States",Enterprise Software,Business Operations,2020,,NA
https://forgeglobal.com/definedcrowd_stock/,Invest and Sell Defined.ai Stock - Forge,"Seattle, WA, United States",Enterprise Software,Data Intelligence,2015,,NA
https://forgeglobal.com/degreed_stock/,Invest and Sell Degreed Stock - Forge,"Pleasanton, CA, United States",Education,E-Learning,2012,,"Sapphire Ventures, Techstars, Gsv Ventures, Goldenarc, Jump Capital, Sutton Capital, Conviction Investment Partners, Section Partners, Riverwood Capital, Firework Ventures, Contour Venture Partners, Founders Circle Capital, Middleton Enterprises, Signal Peak Ventures, Stardust Equity, Owl Ventures, Palm Drive Capital"
https://forgeglobal.com/delfi-diagnostics_stock/,Invest and Sell Delfi Diagnostics Stock - Forge,"Baltimore, MD, United States",Healthcare,Digital Health,2019,,"Foresite Capital, Ptx Capital, Johns Hopkins Technology Ventures, T. Rowe Price, Windham Venture Partners, Dfj Growth, Northpond Ventures, Point Field Partners, Illumina Ventures, Rock Springs Capital, Samsara Biocapital, Osage University Partners, Cowen Healthcare Investments, Point72 Ventures, Open Field Capital, Menlo Ventures, Orbimed"
https://forgeglobal.com/deliverect_stock/,Invest and Sell Deliverect Stock - Forge,"Ghent, Belgium",Enterprise Software,Business Operations,2018,,NA
https://forgeglobal.com/deliveroo_stock/,Access Deliveroo Stock and Financial Details - Forge,"London, United Kingdom",Transportation,Delivery Services,2012,,"Greenoaks Capital Partners, Dst Global, Neurone"
https://forgeglobal.com/deliverr_stock/,Invest and Sell Deliverr Stock - Forge,"San Francisco, CA, United States",Industrial,Logistics,2017,NA,Flexport
https://forgeglobal.com/delphia_stock/,Invest and Sell Delphia Stock - Forge,"Toronto, Canada",Fintech,Other Fintech,2017,,"Lerer Hippeau, Golden Ventures, Lattice Capital, Y Combinator, Real Ventures, Ribbit Capital, Multicoin Capital, M13, Fj Labs, Valor Equity Partners"
https://forgeglobal.com/delphinus-medical-technologies_stock/,Invest and Sell Delphinus Medical Technologies Stock - Forge,"Novi, MI, United States",Healthcare,Medical Devices,2010,,NA
https://forgeglobal.com/delphix_stock/,Invest and Sell Delphix Stock - Forge,"Redwood City, CA, United States",Enterprise Software,Data Management /​ Storage,2008,,"Hercules Capital, Andreessen Horowitz, Saints Capital, Icon Ventures, The Kraft Family Foundation, Credit Suisse, Kraft Group Llc, Agmen Capital, New York Life Ventures, Sprout Capital Partners, Summit Partners, Battery Ventures, Fidelity Management & Research, Industry Ventures, Greylock Partners"
https://forgeglobal.com/delve_stock/,Invest and Sell Delve Stock - Forge,"San Francisco, CA, United States",Enterprise Software,Business Operations,2023,,NA
https://forgeglobal.com/demandbase_stock/,Invest and Sell Demandbase Stock - Forge,"San Francisco, CA, United States",Enterprise Software,Sales & Marketing /​ Adtech,2006,,"Storm Ventures, Salesforce Ventures, Greenspring Associates, Silver Lake, Msa Capital, Sageview Capital, Split Rock Partners, Firstmark Capital"
https://forgeglobal.com/denodo_stock/,Invest and Sell Denodo Stock - Forge,"Palo Alto, CA, United States",Enterprise Software,Data Management /​ Storage,1999,,NA
https://forgeglobal.com/density_stock/,Invest and Sell Density Stock - Forge,"San Francisco, CA, United States",Enterprise Software,Data Intelligence,2014,,"Launch Fund, Greenoaks Capital Partners, Basement Fund, Trousdale Ventures, Lpc Ventures, 01 Advisors, Highfield Capital, Twelve19 Ventures, 6ixth Event, Altimeter Capital Management, Sax Capital, The Tech Garden, Utilism, A-Rod, Plug & Play Tech Center, Disruptive, Ludlow Ventures, Founders Fund, Dawn Patrol Ventures, Hemisphere Ventures, Evolutionary Ventures, Offline Ventures, Kleiner Perkins, Calm Ventures, Upfront Ventures"
https://forgeglobal.com/dental-monitoring_stock/,Invest and Sell Dental Monitoring Stock - Forge,"Paris, France",Healthcare,Digital Health,2014,,NA
https://forgeglobal.com/descartes-labs_stock/,Invest and Sell Descartes Labs Stock - Forge,"Santa Fe, NM, United States",Enterprise Software,Data Intelligence,2014,,NA
https://forgeglobal.com/descript_stock/,Invest and Sell Descript Stock - Forge,"San Francisco, CA, United States",Consumer & Lifestyle,Media,2017,,NA
https://forgeglobal.com/deserve_stock/,Access Deserve Stock and Financial Details - Forge,"Palo Alto, CA, United States",Fintech,Lending,2013,,"Sparklabs, Accel, Acrew Capital, Pelion Venture Partners, Aspect Ventures, Alumni Ventures"
https://forgeglobal.com/deskera_stock/,Invest and Sell Deskera Stock - Forge,"Minneapolis, MN, United States",Enterprise Software,Business Operations,2008,NA,NA
https://forgeglobal.com/desktop-metal_stock/,Access Desktop Metal Stock and Financial Details - Forge,"Burlington, MA, United States",Industrial,Manufacturing,2015,,NA
https://forgeglobal.com/detect_stock/,Invest and Sell Detect Stock - Forge,"Washington, DC, United States",Healthcare,Biotech & Pharma,2018,,"M13, Human Capital"
